guid	entities	sector	sentiment	news_category	extraction_status
108197253		Finance	negative	regulation	ok
108197872	SK Hynix	Technology	positive	markets	ok
108197326	Russia|Poland|NATO|Moscow|Western officials|Trump	Policy	negative	macro	ok
108195848	Indian middle class|EV giants	Consumer	neutral	products	ok
108197248	Nikkei 225|SoftBank	Other	positive	markets	ok
108200563	Deliveroo|Will Shu|DoorDash	Consumer	neutral	appointments	ok
108199155	Donald Trump	Policy	neutral	macro	ok
108199150	Google|Rachel Reeves|Trump	Technology	positive	macro	ok
108198676	Pfizer|AstraZeneca|GlaxoSmithKline|Johnson & Johnson|Novartis|Roche	Healthcare	negative	regulation	ok
108198635	UK|Trump|Keir Starmer	Policy	neutral	macro	ok
108198595	U.S.|Britain|Trump|Keir Starmer	Policy	positive	other	ok
108197620		Finance	positive	markets	ok
108197943	U.S.|Donald Trump|U.K.	Policy	neutral	macro	ok
108198035	Swatch|Donald Trump	Consumer	negative	regulation	ok
108197972	Nvidia|OpenAI	Technology	positive	markets	ok
108197373	Venture Capital|CNBC	Other	positive	markets	ok
108197962	Microsoft|European Commission	Technology	neutral	regulation	ok
108197944	Vestas	Energy	neutral	markets	ok
108197355	Klarna|ASML	Technology	positive	markets	ok
108197337	U.S. government|Peter Mandelson|Epstein	Policy	negative	other	ok
108197303	Italgas	Energy	neutral	macro	ok
108196015	China|Russia|North Korea	Policy	negative	macro	ok
108195415	Klarna	Finance	positive	markets	ok
108196639	Poland|Russia|Ukraine|NATO|Putin	Policy	neutral	macro	ok
108196030	European Union	Policy	neutral	regulation	ok
108196615	Novo Nordisk	Healthcare	negative	other	ok
108195926	Russia|EU|U.S.|CNBC	Policy	neutral	macro	ok
108195945	U.S. Energy Secretary Chris Wright	Energy	negative	macro	ok
